,Player,Playtype,# Seasons,Season,Avg. GP,Avg. # Poss,Avg. Freq,Avg. PPP,Avg. Pts,Avg. EFG%,Avg. FT Freq,Avg. TOV Freq,Avg. SF Freq,Avg. Score Freq,Avg. Percentile
2845,Jordan Clarkson,isolation,4,Playoffs,11.0,2.15,14.8,0.88,2.12,41.0,4.9,3.6,4.2,37.25,31.0
2846,Anthony Davis,isolation,3,Playoffs,12.0,2.23,9.97,0.73,1.53,33.0,16.2,12.8,15.6,38.7,43.0
2847,Dwyane Wade,isolation,3,Playoffs,8.0,2.27,11.2,0.9,1.97,41.0,13.6,2.3,12.9,44.77,51.0
2848,Bradley Beal,isolation,3,Playoffs,8.0,2.07,7.97,0.83,1.83,49.0,5.1,19.3,2.1,40.17,39.0
2849,Dante Exum,isolation,2,Playoffs,8.0,0.8,14.25,0.8,0.65,52.0,5.0,22.5,5.0,42.5,42.0
2850,Tony Parker,isolation,3,Playoffs,8.0,0.8,6.57,0.68,0.57,26.0,24.1,14.8,7.4,42.6,0.0
2851,Joel Embiid,isolation,5,Playoffs,9.0,2.84,11.64,0.82,2.46,35.0,22.0,9.1,21.1,45.12,24.0
2852,Caris LeVert,isolation,2,Playoffs,4.0,3.5,17.2,1.06,3.9,49.0,30.1,9.1,23.9,48.35,74.0
2853,Eric Gordon,isolation,4,Playoffs,13.0,1.57,10.3,0.82,1.53,42.0,8.9,15.4,9.0,36.0,38.0
2854,Jonathan Kuminga,isolation,1,Playoffs,9.0,0.9,13.1,1.13,1.0,67.0,25.0,0.0,12.5,62.5,0.0
2855,Donovan Mitchell,isolation,5,Playoffs,8.0,4.68,16.34,1.0,4.74,50.0,11.0,9.9,9.5,41.62,60.0
2856,Kevin Love,isolation,3,Playoffs,20.0,0.53,3.3,0.93,0.57,47.0,10.8,8.1,10.7,43.17,31.0
2857,Jaylen Brown,isolation,5,Playoffs,14.0,1.18,7.24,0.63,0.72,35.0,6.4,11.8,6.5,32.12,23.0
2858,Tyrese Maxey,isolation,2,Playoffs,12.0,1.05,7.35,0.94,1.2,38.0,21.6,2.2,21.6,37.5,40.0
2859,Jimmy Butler,isolation,6,Playoffs,10.0,2.83,14.17,0.99,2.75,41.0,19.7,4.9,18.5,47.57,46.0
2860,Jrue Holiday,isolation,3,Playoffs,14.0,3.73,16.7,0.86,3.1,45.0,5.7,8.4,5.7,41.2,44.0
2861,Michael Porter Jr.,isolation,2,Playoffs,14.0,0.75,5.65,1.01,0.75,52.0,3.9,6.2,3.9,41.85,42.0
2862,Kawhi Leonard,isolation,5,Playoffs,14.0,4.36,17.62,0.85,3.8,41.0,13.9,7.7,12.6,41.68,41.0
2863,Kevin Durant,isolation,6,Playoffs,14.0,5.95,20.7,0.92,5.25,44.0,12.9,9.9,11.6,42.45,51.0
2864,Kyrie Irving,isolation,5,Playoffs,12.0,5.58,24.16,1.0,5.64,47.0,10.5,5.2,9.2,44.94,62.0
2865,Lou Williams,isolation,4,Playoffs,12.0,1.45,10.93,0.96,1.45,44.0,16.8,8.5,16.8,45.85,59.0
2866,Jeremy Lin,isolation,1,Playoffs,7.0,0.9,6.6,1.17,1.0,75.0,50.0,16.7,50.0,66.7,0.0
2867,LeBron James,isolation,5,Playoffs,18.0,6.36,22.92,0.93,6.22,46.0,11.7,7.0,10.9,42.46,57.0
2868,Rudy Gay,isolation,2,Playoffs,6.0,2.6,17.6,0.81,2.0,38.0,12.8,7.3,12.9,41.45,52.0
2869,Carmelo Anthony,isolation,3,Playoffs,6.0,2.7,18.23,0.82,2.0,37.0,14.4,8.7,11.3,37.6,42.0
2870,Giannis Antetokounmpo,isolation,6,Playoffs,12.0,4.97,18.03,0.93,4.6,51.0,17.9,14.4,15.5,46.62,51.0
2871,Kent Bazemore,isolation,2,Playoffs,8.0,0.6,4.7,0.6,0.5,25.0,10.0,0.0,10.0,30.0,0.0
2872,Dejounte Murray,isolation,2,Playoffs,8.0,1.1,13.65,1.02,1.0,50.0,7.7,7.7,7.7,49.25,21.0
2873,Michael Beasley,isolation,2,Playoffs,4.0,1.4,15.2,0.6,1.2,33.0,16.6,38.4,16.6,30.0,50.0
2874,LaMarcus Aldridge,isolation,4,Playoffs,10.0,0.9,4.23,0.81,0.55,39.0,9.8,2.4,8.6,41.98,7.0
2875,Norman Powell,isolation,6,Playoffs,12.0,0.37,6.38,0.66,0.28,37.0,7.8,9.2,7.8,31.95,14.0
2876,Cam Reddish,isolation,1,Playoffs,4.0,1.3,11.6,1.2,1.5,83.0,20.0,20.0,20.0,60.0,0.0
2877,Jonas Valanciunas,isolation,4,Playoffs,10.0,0.42,3.38,0.85,0.45,44.0,5.0,5.0,5.0,42.5,0.0
2878,Jayson Tatum,isolation,5,Playoffs,12.0,5.62,22.42,0.84,5.24,39.0,13.2,7.8,13.3,39.2,42.0
2879,Victor Oladipo,isolation,4,Playoffs,6.0,2.97,15.07,0.6,2.73,31.0,14.6,22.0,13.8,30.48,36.0
2880,James Harden,isolation,7,Playoffs,11.0,9.64,36.99,1.06,10.19,52.0,16.9,9.9,16.3,46.17,74.0
2881,Joe Ingles,isolation,5,Playoffs,9.0,0.58,6.26,0.45,0.36,20.0,5.0,15.0,0.0,21.66,7.0
2882,Mike Conley,isolation,4,Playoffs,6.0,1.38,7.67,0.47,1.07,24.0,7.8,11.4,6.2,23.45,22.0
2883,Derrick Williams,isolation,1,Playoffs,8.0,0.5,21.1,1.25,0.6,83.0,0.0,25.0,0.0,50.0,0.0
2884,Ricky Rubio,isolation,2,Playoffs,6.0,1.25,6.3,1.07,1.0,14.0,48.5,12.5,48.6,59.7,0.0
2885,Bones Hyland,isolation,1,Playoffs,5.0,1.6,16.3,1.25,2.0,67.0,12.5,12.5,12.5,50.0,0.0
2886,Marcus Morris Sr.,isolation,5,Playoffs,13.0,1.56,11.48,0.95,1.44,47.0,4.2,2.3,4.1,47.02,30.0
2887,Jordan Crawford,isolation,1,Playoffs,2.0,2.0,25.0,1.25,2.0,83.0,0.0,25.0,0.0,50.0,0.0
2888,De'Andre Hunter,isolation,2,Playoffs,5.0,1.8,10.8,0.64,1.9,31.0,6.7,3.4,6.7,30.0,44.0
2889,Khris Middleton,isolation,6,Playoffs,10.0,3.3,16.18,0.78,2.82,43.0,6.2,15.1,5.6,35.13,38.0
2890,Dillon Brooks,isolation,2,Playoffs,8.0,1.6,8.0,1.12,1.75,56.0,16.8,12.2,16.8,48.55,27.0
2891,Bam Adebayo,isolation,2,Playoffs,15.0,1.3,8.3,1.06,1.25,55.0,15.1,15.1,13.8,50.9,19.0
2892,Montrezl Harrell,isolation,4,Playoffs,7.0,0.67,10.05,0.57,0.4,15.0,37.1,16.8,37.1,41.08,23.0
2893,Stephen Curry,isolation,5,Playoffs,17.0,2.76,11.36,1.17,3.28,60.0,9.7,8.9,6.4,50.44,86.0
2894,Eric Bledsoe,isolation,3,Playoffs,10.0,1.43,10.47,1.03,1.67,51.0,20.0,7.9,18.0,48.73,66.0
2895,Kyle Lowry,isolation,6,Playoffs,13.0,1.35,8.48,0.84,1.42,40.0,9.8,14.4,9.0,38.02,52.0
2896,DeMar DeRozan,isolation,5,Playoffs,10.0,3.86,16.3,0.93,3.78,45.0,14.5,7.1,13.8,47.18,51.0
2897,Steven Adams,isolation,1,Playoffs,7.0,0.4,3.9,1.33,0.6,100.0,33.3,33.3,33.3,66.7,0.0
2898,Jordan Poole,isolation,1,Playoffs,11.0,1.4,7.7,1.33,1.8,64.0,13.3,0.0,13.3,60.0,97.0
2899,Ty Lawson,isolation,2,Playoffs,6.0,0.4,8.7,1.17,0.3,33.0,25.0,0.0,0.0,58.35,0.0
2900,Tobias Harris,isolation,5,Playoffs,9.0,1.82,10.38,0.84,1.66,45.0,3.8,11.0,3.8,38.92,38.0
2901,P.J. Dozier,isolation,1,Playoffs,12.0,0.3,6.4,1.33,0.3,67.0,33.3,0.0,33.3,66.7,0.0
2902,Derrick White,isolation,2,Playoffs,8.0,0.05,2.15,0.67,0.3,25.0,16.6,0.0,16.6,33.35,0.0
2903,Hassan Whiteside,isolation,2,Playoffs,8.0,0.25,2.65,0.67,0.2,50.0,0.0,16.6,0.0,33.35,0.0
2904,Nikola Mirotic,isolation,2,Playoffs,12.0,0.2,2.7,1.17,0.15,58.0,0.0,0.0,0.0,58.35,0.0
2905,Tim Frazier,isolation,1,Playoffs,11.0,0.0,17.6,1.33,0.4,100.0,0.0,33.3,0.0,66.7,0.0
2906,Talen Horton-Tucker,isolation,2,Playoffs,3.0,0.9,13.5,0.67,0.5,33.0,0.0,0.0,0.0,33.35,0.0
2907,Matthew Dellavedova,isolation,2,Playoffs,13.0,0.4,5.45,0.86,0.4,0.0,43.4,10.0,33.4,43.35,0.0
2908,Kris Dunn,isolation,1,Playoffs,5.0,0.6,27.3,1.33,0.8,50.0,33.3,0.0,33.3,66.7,0.0
2909,Ja Morant,isolation,2,Playoffs,7.0,2.6,9.05,1.31,3.4,65.0,12.0,3.2,6.5,62.4,46.0
2910,Rui Hachimura,isolation,1,Playoffs,5.0,0.6,5.3,1.33,0.8,100.0,33.3,0.0,33.3,66.7,0.0
2911,Jamal Murray,isolation,2,Playoffs,16.0,1.85,8.1,1.33,2.5,65.0,7.7,1.9,6.8,56.45,96.0
2912,Marc Gasol,isolation,2,Playoffs,15.0,0.65,4.3,0.69,0.9,42.0,6.2,12.5,6.2,31.25,0.0
2913,Chris Paul,isolation,7,Playoffs,11.0,3.81,18.6,1.12,4.11,54.0,8.6,3.6,6.1,49.46,70.0
2914,Jeff Teague,isolation,4,Playoffs,9.0,2.57,19.25,1.02,2.28,44.0,22.0,7.5,21.9,45.88,19.0
2915,Darius Bazley,isolation,1,Playoffs,7.0,0.7,11.9,1.4,1.0,83.0,20.0,20.0,20.0,60.0,0.0
2916,Shane Larkin,isolation,1,Playoffs,11.0,0.5,11.6,1.4,1.0,83.0,20.0,20.0,0.0,60.0,0.0
2917,Shaun Livingston,isolation,4,Playoffs,20.0,0.62,8.97,0.84,0.43,41.0,10.5,5.8,10.6,38.85,15.0
2918,CJ McCollum,isolation,7,Playoffs,8.0,3.49,14.51,0.91,3.2,47.0,5.0,7.3,5.0,43.14,51.0
2919,Dennis Schroder,isolation,5,Playoffs,7.0,2.3,12.86,1.04,2.4,50.0,18.6,4.8,16.6,54.5,42.0
2920,JR Smith,isolation,4,Playoffs,17.0,0.65,7.77,0.81,0.35,42.0,2.8,5.8,2.8,32.77,15.0
2921,Gerald Green,isolation,4,Playoffs,13.0,0.2,4.27,0.62,0.12,12.0,12.5,32.1,12.5,25.0,0.0
2922,Al-Farouq Aminu,isolation,4,Playoffs,9.0,0.5,3.78,0.68,0.62,31.0,5.0,25.0,5.0,33.75,0.0
2923,Malcolm Brogdon,isolation,4,Playoffs,6.0,2.6,14.3,1.05,3.4,48.0,19.9,12.2,20.0,52.85,25.0
2924,Luke Kennard,isolation,2,Playoffs,10.0,0.05,2.4,0.75,0.1,38.0,0.0,50.0,0.0,25.0,0.0
2925,De'Anthony Melton,isolation,2,Playoffs,8.0,0.1,2.35,0.75,0.15,38.0,0.0,50.0,0.0,25.0,0.0
2926,Richard Jefferson,isolation,2,Playoffs,18.0,0.15,4.0,1.45,0.25,125.0,20.0,35.0,20.0,65.0,0.0
2927,Austin Rivers,isolation,6,Playoffs,8.0,1.57,18.83,0.88,1.18,41.0,12.2,5.0,12.2,34.35,29.0
2928,Dwight Powell,isolation,1,Playoffs,7.0,0.3,16.7,1.5,0.4,0.0,100.0,0.0,100.0,100.0,0.0
2929,Ish Smith,isolation,2,Playoffs,4.0,0.9,8.7,1.5,1.35,71.0,12.5,0.0,12.5,75.0,0.0
2930,Reggie Jackson,isolation,4,Playoffs,10.0,1.52,10.37,0.84,1.42,42.0,1.7,1.3,1.7,34.52,24.0
2931,Jerian Grant,isolation,2,Playoffs,4.0,0.7,12.35,0.75,0.5,25.0,25.0,0.0,25.0,25.0,0.0
2932,Raymond Felton,isolation,3,Playoffs,6.0,0.87,9.9,0.66,0.83,33.0,0.0,0.0,0.0,30.47,0.0
2933,Gordon Hayward,isolation,3,Playoffs,8.0,1.37,7.87,0.87,1.4,42.0,10.4,39.6,10.4,35.43,19.0
2934,Bojan Bogdanovic,isolation,5,Playoffs,8.0,1.56,10.66,0.88,1.26,46.0,13.5,14.5,9.7,38.68,25.0
2935,Damian Lillard,isolation,6,Playoffs,8.0,5.58,20.88,1.01,5.83,49.0,17.0,11.0,14.6,45.22,59.0
2936,Josh Richardson,isolation,3,Playoffs,8.0,0.37,3.23,0.56,0.43,28.0,0.0,33.3,0.0,22.23,0.0
2937,Nick Young,isolation,1,Playoffs,20.0,0.2,5.2,1.67,0.0,75.0,33.0,0.0,33.3,66.7,0.0
2938,Marcus Smart,isolation,6,Playoffs,12.0,1.18,8.17,1.04,1.3,56.0,16.1,13.0,15.6,51.3,14.0
2939,Blake Griffin,isolation,4,Playoffs,6.0,1.32,7.7,0.93,0.62,47.0,3.1,6.2,3.1,39.6,0.0
2940,Monta Ellis,isolation,2,Playoffs,6.0,1.2,12.5,1.27,1.45,81.0,0.0,17.5,0.0,52.5,14.0
2941,Brandon Jennings,isolation,2,Playoffs,7.0,0.75,18.75,0.92,0.4,45.0,8.3,0.0,8.3,41.65,0.0
2942,Joe Harris,isolation,1,Playoffs,5.0,0.0,1.8,2.0,0.4,0.0,100.0,0.0,100.0,100.0,0.0
2943,Ian Mahinmi,isolation,1,Playoffs,7.0,0.3,2.9,2.0,0.6,100.0,50.0,0.0,50.0,100.0,0.0
2944,Tyler Herro,isolation,3,Playoffs,12.0,0.63,4.13,1.22,0.63,32.0,36.4,6.1,36.4,59.83,24.0
2945,Amar'e Stoudemire,isolation,1,Playoffs,9.0,0.2,6.5,2.0,0.4,100.0,0.0,0.0,0.0,100.0,0.0
2946,James Ennis III,isolation,3,Playoffs,7.0,0.43,5.63,0.94,0.3,50.0,11.1,16.7,11.1,52.77,0.0
2947,Jaxson Hayes,isolation,1,Playoffs,6.0,0.2,2.9,2.0,0.3,100.0,0.0,0.0,0.0,100.0,0.0
2948,Andre Drummond,isolation,2,Playoffs,4.0,0.15,1.35,1.0,0.25,50.0,0.0,0.0,0.0,50.0,0.0
2949,Patrick Beverley,isolation,6,Playoffs,9.0,0.57,6.65,0.96,0.47,43.0,20.1,18.5,18.1,42.82,0.0
2950,Dion Waiters,isolation,2,Playoffs,11.0,1.0,12.65,1.45,1.0,73.0,5.0,5.0,5.0,71.65,30.0
2951,D.J. Augustin,isolation,2,Playoffs,5.0,0.5,4.55,1.3,0.5,0.0,60.0,20.0,60.0,60.0,0.0
2952,Chris Kaman,isolation,1,Playoffs,4.0,0.3,4.2,2.0,0.5,100.0,0.0,0.0,0.0,100.0,0.0
2953,Glenn Robinson III,isolation,1,Playoffs,2.0,0.5,100.0,2.0,1.0,100.0,0.0,0.0,0.0,100.0,0.0
2954,Cody Zeller,isolation,1,Playoffs,7.0,0.3,3.6,2.0,0.6,100.0,0.0,0.0,0.0,100.0,0.0
2955,E'Twaun Moore,isolation,2,Playoffs,8.0,0.35,4.8,1.7,0.65,81.0,10.0,0.0,10.0,80.0,0.0
2956,Mikal Bridges,isolation,2,Playoffs,17.0,0.2,1.45,1.0,0.1,50.0,0.0,16.6,0.0,50.0,0.0
2957,Shaquille Harrison,isolation,1,Playoffs,9.0,0.1,10.0,2.0,0.2,100.0,0.0,0.0,0.0,100.0,0.0
2958,Raul Neto,isolation,3,Playoffs,7.0,0.2,12.03,0.83,0.07,11.0,33.3,8.3,0.0,41.67,0.0
2959,Amir Coffey,isolation,1,Playoffs,10.0,0.1,20.0,2.0,0.2,100.0,0.0,0.0,0.0,100.0,0.0
2960,Trent Forrest,isolation,1,Playoffs,5.0,0.2,25.0,2.0,0.4,100.0,0.0,0.0,0.0,100.0,0.0
2961,Obi Toppin,isolation,1,Playoffs,5.0,0.2,3.4,2.0,0.4,0.0,100.0,0.0,100.0,100.0,0.0
2962,Rayjon Tucker,isolation,1,Playoffs,2.0,0.5,16.7,2.0,1.0,100.0,0.0,0.0,0.0,100.0,0.0
2963,Quinn Cook,isolation,3,Playoffs,13.0,0.23,10.77,1.64,0.43,83.0,6.7,5.6,6.7,75.57,0.0
2964,Caleb Martin,isolation,1,Playoffs,11.0,0.1,2.0,2.0,0.2,100.0,100.0,0.0,100.0,100.0,0.0
2965,Troy Daniels,isolation,2,Playoffs,6.0,0.25,12.25,1.0,0.35,50.0,0.0,0.0,0.0,50.0,0.0
2966,Kevon Looney,isolation,2,Playoffs,21.0,0.0,0.95,1.0,0.05,50.0,0.0,50.0,0.0,50.0,0.0
2967,Enes Freedom,isolation,2,Playoffs,17.0,0.1,1.5,1.0,0.05,50.0,0.0,12.5,0.0,50.0,0.0
2968,Ziaire Williams,isolation,1,Playoffs,10.0,0.1,1.7,2.0,0.2,0.0,100.0,0.0,100.0,100.0,0.0
2969,Wayne Selden,isolation,1,Playoffs,6.0,0.2,3.3,2.0,0.3,100.0,0.0,0.0,0.0,100.0,0.0
2970,Jeff Green,isolation,3,Playoffs,13.0,0.67,6.57,1.09,0.43,50.0,12.3,4.2,12.5,47.23,0.0
2971,Lonnie Walker IV,isolation,1,Playoffs,6.0,0.0,11.1,2.0,0.3,100.0,0.0,0.0,0.0,100.0,0.0
2972,Xavier Tillman,isolation,1,Playoffs,9.0,0.1,2.6,2.0,0.2,100.0,0.0,0.0,0.0,100.0,0.0
2973,Landry Shamet,isolation,3,Playoffs,10.0,0.17,4.03,1.11,0.2,56.0,0.0,11.1,0.0,55.57,0.0
2974,Gary Harris,isolation,2,Playoffs,14.0,0.1,1.8,1.83,0.35,88.0,41.6,0.0,41.6,83.35,0.0
2975,Monte Morris,isolation,3,Playoffs,14.0,0.47,4.63,1.13,0.37,54.0,8.1,3.3,8.1,59.03,1.0
2976,Tony Snell,isolation,3,Playoffs,7.0,0.13,3.63,0.67,0.1,33.0,0.0,33.3,0.0,33.33,0.0
2977,Greg Monroe,isolation,4,Playoffs,7.0,0.4,7.52,0.87,0.22,46.0,5.0,13.3,5.0,43.33,0.0
2978,Tony Bradley,isolation,1,Playoffs,2.0,0.5,20.0,2.0,1.0,100.0,0.0,0.0,0.0,100.0,0.0
2979,Amir Johnson,isolation,3,Playoffs,9.0,0.13,2.8,0.67,0.0,33.0,0.0,33.3,0.0,33.33,0.0
2980,Bryn Forbes,isolation,4,Playoffs,9.0,0.3,6.42,1.33,0.28,38.0,33.3,0.0,33.3,66.67,0.0
2981,Taj Gibson,isolation,2,Playoffs,5.0,0.3,4.0,1.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
2982,Jakob Poeltl,isolation,1,Playoffs,9.0,0.1,2.1,2.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2983,Naji Marshall,isolation,1,Playoffs,6.0,0.3,13.3,2.0,0.7,100.0,0.0,0.0,0.0,100.0,0.0
2984,OG Anunoby,isolation,3,Playoffs,9.0,0.93,6.33,1.38,1.0,72.0,2.6,6.7,2.6,64.6,28.0
2985,T.J. McConnell,isolation,3,Playoffs,7.0,0.27,8.03,1.67,0.3,83.0,0.0,0.0,0.0,83.33,0.0
2986,Frank Kaminsky,isolation,2,Playoffs,6.0,0.05,4.0,1.0,0.15,0.0,50.0,0.0,50.0,50.0,0.0
2987,Zaza Pachulia,isolation,2,Playoffs,11.0,0.1,4.45,1.0,0.0,0.0,50.0,0.0,50.0,50.0,0.0
2988,Jeff Withey,isolation,1,Playoffs,3.0,0.3,20.0,2.0,0.7,100.0,0.0,0.0,0.0,100.0,0.0
2989,Jordan McLaughlin,isolation,1,Playoffs,5.0,0.2,4.8,2.0,0.4,100.0,0.0,0.0,0.0,100.0,0.0
2990,Jose Calderon,isolation,1,Playoffs,13.0,0.1,3.1,2.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0
2991,Goran Dragic,isolation,5,Playoffs,9.0,0.62,3.38,0.83,0.6,38.0,9.2,24.8,7.0,37.68,27.0
2992,Terance Mann,isolation,2,Playoffs,16.0,0.3,11.3,1.4,0.3,72.0,0.0,5.0,0.0,70.0,17.0
2993,Jae Crowder,isolation,5,Playoffs,16.0,0.26,2.28,1.07,0.3,14.0,40.0,0.0,40.0,51.92,0.0
2994,Andre Iguodala,isolation,5,Playoffs,19.0,0.26,3.88,0.89,0.22,46.0,9.3,21.3,9.3,44.92,2.0
2995,Michael Carter-Williams,isolation,2,Playoffs,5.0,0.3,7.7,1.0,0.6,50.0,0.0,50.0,0.0,50.0,0.0
2996,Evan Turner,isolation,4,Playoffs,7.0,0.9,7.75,0.95,1.15,40.0,20.1,11.9,20.2,47.6,0.0
2997,Kelly Olynyk,isolation,2,Playoffs,18.0,0.2,1.95,1.8,0.25,83.0,30.0,10.0,30.0,80.0,0.0
2998,Malcolm Delaney,isolation,1,Playoffs,1.0,1.0,25.0,2.0,2.0,100.0,0.0,0.0,0.0,100.0,0.0
2999,Derrick Favors,isolation,1,Playoffs,11.0,0.1,1.1,2.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
3000,Coby White,isolation,1,Playoffs,5.0,0.2,1.9,2.0,0.4,100.0,0.0,0.0,0.0,100.0,0.0
3001,Patrick Patterson,isolation,1,Playoffs,20.0,0.1,0.6,2.0,0.1,100.0,0.0,0.0,0.0,100.0,0.0
3002,Treveon Graham,isolation,1,Playoffs,5.0,0.0,12.5,2.0,0.8,100.0,50.0,0.0,50.0,100.0,0.0
3003,JJ Redick,isolation,2,Playoffs,6.0,0.3,2.7,1.67,0.45,33.0,50.0,0.0,0.0,83.35,0.0
3004,Festus Ezeli,isolation,1,Playoffs,23.0,0.0,1.0,2.0,0.1,0.0,100.0,0.0,100.0,100.0,0.0
3005,Bismack Biyombo,isolation,1,Playoffs,20.0,0.1,0.8,2.0,0.1,100.0,0.0,0.0,0.0,100.0,0.0
3006,Timothe Luwawu-Cabarrot,isolation,2,Playoffs,6.0,0.35,14.35,1.5,0.45,88.0,0.0,16.6,0.0,66.65,0.0
3007,Will Barton,isolation,3,Playoffs,7.0,0.37,3.23,1.0,0.57,50.0,0.0,0.0,0.0,50.0,0.0
3008,Nikola Vucevic,isolation,3,Playoffs,5.0,0.2,1.73,1.67,0.53,67.0,33.3,0.0,33.3,83.33,0.0
3009,Patrick Williams,isolation,1,Playoffs,5.0,0.2,1.7,2.0,0.4,100.0,0.0,0.0,0.0,100.0,0.0
3010,Delon Wright,isolation,5,Playoffs,7.0,0.4,8.12,0.99,0.24,49.0,0.0,20.0,0.0,44.44,0.0
3011,Boris Diaw,isolation,1,Playoffs,9.0,0.1,1.9,2.0,0.2,100.0,0.0,0.0,0.0,100.0,0.0
3012,George Hill,isolation,6,Playoffs,12.0,0.63,6.47,1.48,0.82,76.0,17.2,1.0,12.9,70.72,19.0
3013,Larry Nance Jr.,isolation,2,Playoffs,13.0,0.3,4.15,1.17,0.6,50.0,16.6,0.0,16.6,50.0,0.0
3014,Payton Pritchard,isolation,2,Playoffs,8.0,0.2,4.85,2.25,0.45,62.0,50.0,0.0,50.0,100.0,0.0
3015,Seth Curry,isolation,4,Playoffs,10.0,0.28,4.55,1.33,0.48,64.0,3.1,0.0,3.1,60.42,0.0
3016,CJ Miles,isolation,3,Playoffs,7.0,0.3,4.0,0.89,0.33,39.0,11.0,0.0,11.1,33.33,0.0
3017,Luis Montero,isolation,1,Playoffs,6.0,0.2,33.3,3.0,0.5,150.0,0.0,0.0,0.0,100.0,0.0
3018,Javonte Green,isolation,1,Playoffs,1.0,1.0,50.0,3.0,3.0,150.0,0.0,0.0,0.0,100.0,0.0
3019,Terrence Ross,isolation,2,Playoffs,12.0,0.15,2.45,1.8,0.4,90.0,0.0,0.0,0.0,60.0,0.0
3020,Ian Clark,isolation,3,Playoffs,14.0,0.27,4.67,1.67,0.4,83.0,11.0,11.1,0.0,66.67,0.0
3021,Markieff Morris,isolation,4,Playoffs,11.0,0.38,4.15,1.46,0.3,35.0,29.4,4.4,30.9,58.83,9.0
3022,Malik Beasley,isolation,1,Playoffs,14.0,0.0,1.8,3.0,0.4,125.0,50.0,0.0,50.0,100.0,0.0
3023,Mike Scott,isolation,1,Playoffs,10.0,0.1,2.0,3.0,0.3,150.0,0.0,0.0,0.0,100.0,0.0
3024,Patty Mills,isolation,4,Playoffs,10.0,0.42,4.03,1.33,0.47,66.0,4.2,4.2,4.2,50.0,0.0
3025,Rudy Gobert,isolation,2,Playoffs,8.0,0.1,1.05,1.5,0.15,50.0,50.0,0.0,50.0,50.0,0.0
3026,Jeremiah Martin,isolation,1,Playoffs,3.0,0.7,12.5,3.0,2.0,125.0,50.0,0.0,50.0,100.0,0.0
3027,Chris Clemons,isolation,1,Playoffs,2.0,0.5,16.7,3.0,1.5,150.0,0.0,0.0,0.0,100.0,0.0
3028,Devin Harris,isolation,1,Playoffs,5.0,0.2,2.7,3.0,0.6,150.0,0.0,0.0,0.0,100.0,0.0
3029,Nickeil Alexander-Walker,isolation,1,Playoffs,1.0,1.0,50.0,3.0,3.0,100.0,100.0,0.0,100.0,100.0,0.0
3030,Marco Belinelli,isolation,2,Playoffs,8.0,0.05,1.6,1.5,0.0,75.0,0.0,0.0,0.0,50.0,0.0
3031,Darius Miller,isolation,1,Playoffs,9.0,0.1,2.4,3.0,0.0,150.0,0.0,0.0,0.0,100.0,0.0
3032,Robert Covington,isolation,1,Playoffs,10.0,0.2,2.0,3.0,1.0,150.0,0.0,0.0,0.0,100.0,0.0
3033,Justin Anderson,isolation,2,Playoffs,4.0,0.55,7.25,1.62,0.6,75.0,25.0,12.5,25.0,62.5,0.0
3034,Kelly Oubre Jr.,isolation,2,Playoffs,9.0,0.2,2.2,1.5,0.0,75.0,0.0,0.0,0.0,50.0,0.0
3035,Anfernee Simons,isolation,3,Playoffs,5.0,0.5,13.87,1.27,0.5,62.0,6.7,6.7,6.7,40.0,0.0
3036,Max Strus,isolation,1,Playoffs,11.0,0.1,0.8,3.0,0.3,150.0,0.0,0.0,0.0,100.0,0.0
3037,Kyle Korver,isolation,2,Playoffs,20.0,0.05,0.85,1.5,0.0,75.0,0.0,0.0,0.0,50.0,0.0
3038,Shabazz Napier,isolation,3,Playoffs,3.0,0.6,8.07,2.0,0.83,75.0,50.0,0.0,50.0,100.0,0.0
3039,Brook Lopez,isolation,4,Playoffs,15.0,0.08,1.03,1.25,0.17,62.0,0.0,12.5,0.0,50.0,0.0
3040,Draymond Green,isolation,5,Playoffs,19.0,0.74,4.54,1.34,0.66,70.0,17.8,14.9,16.4,59.26,52.0
3041,Jordan McRae,isolation,1,Playoffs,2.0,0.5,25.0,3.0,1.5,150.0,0.0,0.0,0.0,100.0,0.0
3042,Mamadi Diakite,isolation,1,Playoffs,7.0,0.1,8.3,3.0,0.4,150.0,0.0,0.0,0.0,100.0,0.0
3043,Nicolas Batum,isolation,2,Playoffs,12.0,0.25,2.05,1.5,0.1,75.0,0.0,25.0,0.0,50.0,0.0
3044,Gabe Vincent,isolation,2,Playoffs,7.0,0.4,15.1,2.3,0.85,115.0,0.0,0.0,0.0,80.0,0.0
3045,Alex Abrines,handoff,2,Playoffs,6.0,0.25,6.55,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
3046,Kevin Seraphin,handoff,1,Playoffs,4.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3047,Edmond Sumner,handoff,1,Playoffs,3.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3048,Jarrell Brantley,handoff,1,Playoffs,2.0,0.5,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3049,Terrance Ferguson,handoff,1,Playoffs,4.0,0.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
