,Player,Playtype,# Seasons,Season,Avg. GP,Avg. # Poss,Avg. Freq,Avg. PPP,Avg. Pts,Avg. EFG%,Avg. FT Freq,Avg. TOV Freq,Avg. SF Freq,Avg. Score Freq,Avg. Percentile
1716,Justise Winslow,pr_rollman,2,Regular Season,43.0,0.6,4.35,0.67,0.3,37.0,5.9,11.8,5.9,34.7,8.0
1717,Mfiondu Kabengele,pr_rollman,1,Regular Season,16.0,1.1,25.0,0.89,1.0,42.0,22.2,11.1,22.2,44.4,16.0
1718,Johnny O'Bryant III,pr_rollman,2,Regular Season,51.0,0.75,16.15,0.8,0.65,38.0,5.7,4.3,5.7,36.55,12.0
1719,Jeremiah Robinson-Earl,pr_rollman,1,Regular Season,49.0,2.5,31.8,0.9,2.3,49.0,3.2,9.7,3.2,37.1,19.0
1720,Sam Dekker,pr_rollman,3,Regular Season,63.0,0.27,4.77,0.72,0.2,38.0,0.0,4.4,0.0,31.77,11.0
1721,Juan Toscano-Anderson,pr_rollman,2,Regular Season,63.0,0.35,6.7,0.88,0.25,58.0,4.9,22.2,4.9,41.45,15.0
1722,Chandler Parsons,pr_rollman,1,Regular Season,61.0,0.2,1.2,0.9,0.1,38.0,20.0,10.0,20.0,40.0,28.0
1723,Nick Collison,pr_rollman,1,Regular Season,59.0,0.7,25.6,0.91,0.7,53.0,13.6,20.5,11.4,47.7,30.0
1724,De'Andre Hunter,pr_rollman,2,Regular Season,58.0,0.4,3.2,0.9,0.4,45.0,6.5,0.0,8.7,40.25,20.0
1725,Anzejs Pasecniks,pr_rollman,1,Regular Season,27.0,1.3,20.6,0.91,1.2,42.0,11.4,2.9,11.4,45.7,22.0
1726,Joe Johnson,pr_rollman,2,Regular Season,55.0,0.2,2.75,0.71,0.2,37.0,0.0,5.0,0.0,28.2,10.0
1727,Raul Neto,pr_rollman,1,Regular Season,64.0,0.2,2.0,0.91,0.2,45.0,9.1,0.0,9.1,45.5,17.0
1728,CJ Miles,pr_rollman,2,Regular Season,70.0,0.3,2.95,0.88,0.3,43.0,2.6,4.2,2.6,32.45,25.0
1729,Olivier Sarr,pr_rollman,1,Regular Season,22.0,1.7,27.2,0.92,1.5,48.0,8.1,8.1,8.1,40.5,22.0
1730,Richard Jefferson,pr_rollman,1,Regular Season,79.0,0.3,5.4,0.92,0.3,45.0,12.5,4.2,12.5,41.7,30.0
1731,Lonzo Ball,pr_rollman,2,Regular Season,51.0,0.3,2.25,0.8,0.25,42.0,4.2,11.1,4.2,30.55,12.0
1732,Oshae Brissett,pr_rollman,1,Regular Season,67.0,0.6,6.3,0.93,0.6,46.0,15.0,0.0,12.5,40.0,22.0
1733,Chris McCullough,pr_rollman,1,Regular Season,25.0,1.2,21.3,0.93,1.1,48.0,17.2,0.0,17.2,48.3,32.0
1734,Jaylen Brown,pr_rollman,3,Regular Season,60.0,0.33,1.53,0.91,0.3,48.0,5.1,8.1,5.1,36.23,20.0
1735,Evan Mobley,pr_rollman,1,Regular Season,69.0,2.4,15.4,0.93,2.2,50.0,11.5,9.7,10.3,46.1,23.0
1736,Matisse Thybulle,pr_rollman,1,Regular Season,66.0,0.2,4.5,0.94,0.2,42.0,18.8,0.0,18.8,43.8,23.0
1737,Johnathan Motley,pr_rollman,1,Regular Season,11.0,1.5,16.5,0.94,1.4,58.0,12.5,12.5,12.5,50.0,21.0
1738,Johnathan Williams,pr_rollman,1,Regular Season,24.0,1.4,22.3,0.94,1.3,54.0,21.2,12.1,21.2,54.5,28.0
1739,Royce O'Neale,pr_rollman,3,Regular Season,73.0,0.37,5.43,0.77,0.3,45.0,3.0,16.9,2.0,32.37,11.0
1740,Andrea Bargnani,pr_rollman,1,Regular Season,46.0,2.3,33.0,0.95,2.2,46.0,7.4,0.9,6.5,46.3,38.0
1741,Chris Andersen,pr_rollman,1,Regular Season,20.0,1.0,23.3,0.95,1.0,53.0,15.0,10.0,15.0,55.0,36.0
1742,Jarell Martin,pr_rollman,3,Regular Season,47.0,0.7,11.47,0.76,0.53,38.0,13.1,12.1,11.7,40.93,13.0
1743,Jordan Hill,pr_rollman,1,Regular Season,73.0,1.9,19.8,0.96,1.8,49.0,8.6,7.2,8.6,48.9,42.0
1744,Zach Randolph,pr_rollman,3,Regular Season,67.0,1.9,12.13,0.92,1.73,46.0,5.5,5.8,5.5,43.4,27.0
1745,Ben McLemore,pr_rollman,1,Regular Season,71.0,0.7,8.0,0.96,0.7,50.0,12.0,12.0,12.0,42.0,29.0
1746,Obi Toppin,pr_rollman,2,Regular Season,67.0,0.55,8.85,0.9,0.45,49.0,5.0,10.2,5.0,42.45,18.0
1747,Alperen Sengun,pr_rollman,1,Regular Season,72.0,1.7,15.8,0.96,1.6,49.0,13.8,10.6,13.0,43.9,26.0
1748,Aleksej Pokusevski,pr_rollman,2,Regular Season,53.0,0.55,5.6,0.79,0.5,42.0,3.0,6.8,3.0,31.55,16.0
1749,Jonathan Kuminga,pr_rollman,1,Regular Season,71.0,0.5,5.8,0.97,0.5,52.0,25.0,11.1,25.0,50.0,28.0
1750,Eric Moreland,pr_rollman,1,Regular Season,67.0,0.4,17.2,0.97,0.4,58.0,10.0,13.3,10.0,46.7,28.0
1751,Carmelo Anthony,pr_rollman,7,Regular Season,61.0,0.91,5.77,0.87,0.76,41.0,6.5,2.6,6.3,37.81,20.0
1752,Tim Duncan,pr_rollman,1,Regular Season,61.0,2.3,24.2,0.97,2.2,47.0,16.3,5.0,14.9,49.6,42.0
1753,Darrell Arthur,pr_rollman,2,Regular Season,55.0,1.7,23.55,0.96,1.6,51.0,3.2,8.6,3.2,40.65,37.0
1754,Thomas Robinson,pr_rollman,2,Regular Season,60.0,1.15,20.55,0.89,1.0,48.0,15.5,12.1,15.5,44.35,29.0
1755,Luis Scola,pr_rollman,2,Regular Season,56.0,1.4,18.65,0.92,1.25,52.0,8.5,14.4,8.5,41.95,31.0
1756,JR Smith,pr_rollman,2,Regular Season,60.0,0.25,2.55,0.75,0.15,39.0,0.0,3.5,0.0,26.2,17.0
1757,Patrick Williams,pr_rollman,1,Regular Season,71.0,0.1,1.5,1.0,0.1,64.0,10.0,20.0,10.0,50.0,30.0
1758,Kyle Anderson,pr_rollman,3,Regular Season,68.0,0.2,2.93,0.83,0.2,43.0,13.3,10.5,13.3,43.47,16.0
1759,Doug McDermott,pr_rollman,1,Regular Season,66.0,0.2,1.7,1.0,0.2,50.0,0.0,0.0,0.0,38.5,30.0
1760,Norvel Pelle,pr_rollman,1,Regular Season,17.0,0.6,21.6,1.0,0.6,50.0,9.1,0.0,9.1,54.5,36.0
1761,Lance Thomas,pr_rollman,4,Regular Season,56.0,0.25,4.83,0.77,0.22,32.0,19.0,6.9,19.0,38.05,15.0
1762,Talen Horton-Tucker,pr_rollman,1,Regular Season,60.0,0.3,2.8,1.0,0.3,50.0,15.8,10.5,15.8,47.4,33.0
1763,Jaron Blossomgame,pr_rollman,1,Regular Season,27.0,0.4,8.1,1.0,0.4,64.0,10.0,20.0,10.0,50.0,35.0
1764,Jalen McDaniels,pr_rollman,2,Regular Season,51.0,0.25,4.35,0.78,0.2,37.0,10.1,7.3,10.1,35.85,18.0
1765,Corey Kispert,pr_rollman,1,Regular Season,77.0,0.2,2.4,1.0,0.2,50.0,14.3,14.3,14.3,50.0,33.0
1766,Gary Payton II,pr_rollman,1,Regular Season,71.0,0.2,2.9,1.0,0.2,67.0,0.0,25.0,0.0,50.0,33.0
1767,Jordan Nwora,pr_rollman,1,Regular Season,62.0,0.2,1.9,1.0,0.2,50.0,0.0,0.0,0.0,40.0,33.0
1768,Chuma Okeke,pr_rollman,2,Regular Season,58.0,0.25,2.9,0.92,0.2,42.0,11.3,3.0,11.3,38.5,22.0
1769,Jonah Bolden,pr_rollman,1,Regular Season,44.0,0.5,11.3,1.0,0.5,55.0,8.3,12.5,8.3,45.8,35.0
1770,Jaylen Hoard,pr_rollman,1,Regular Season,19.0,0.5,8.1,1.0,0.5,44.0,10.0,0.0,10.0,50.0,30.0
1771,Freddie Gillespie,pr_rollman,1,Regular Season,20.0,1.0,16.7,1.0,1.0,53.0,5.3,5.3,5.3,52.6,30.0
1772,Hamidou Diallo,pr_rollman,2,Regular Season,52.0,0.3,3.0,0.97,0.3,46.0,13.6,3.5,10.2,51.65,28.0
1773,Keldon Johnson,pr_rollman,2,Regular Season,72.0,0.15,1.35,0.91,0.15,49.0,12.2,6.2,12.2,41.5,22.0
1774,Luol Deng,pr_rollman,2,Regular Season,65.0,0.55,4.6,1.0,0.55,50.0,12.3,7.7,11.6,44.65,48.0
